user_uuid;course_uuid;particion;nota_final_media;nota_final_mediana;nota_final_varianza;nota_parcial_media;nota_parcial_mediana;nota_parcial_varianza;score_media;score_mediana;score_varianza;frecuencia_tareas;frecuencia_examenes;s_created_at;s_submitted_at;nota_final_materia;tiempo_entrega
c9f15060-d3e4-419b-9a16-dadeee19a145;ebeba7f0-c4f7-490c-a75f-66a2c0982273;45;9.0;9.0;0.0;4.5;4.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-11 00:24:35;9.0;82
c9f15060-d3e4-419b-9a16-dadeee19a145;ebeba7f0-c4f7-490c-a75f-66a2c0982273;46;9.0;9.0;0.0;5.0;5.0;0.125;8.0;8.0;0.5;2;2;2022-08-01 22:27:07;2022-05-12 17:40:03;9.0;81
c9f15060-d3e4-419b-9a16-dadeee19a145;ed74d3be-baf7-4142-94e8-c0f70386b08d;12;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;0.0;4;4;2022-08-01 22:27:07;2022-05-28 20:29:10;10.0;65
ca308eb4-5627-4923-b622-69329ecd85ad;01ef15c9-2c82-455d-b5a7-94195b5f3f34;23;7.0;7.0;0.0;3.25;3.4;0.24249999999999983;7.5;7.2;0.9699999999999993;3;3;2022-08-01 22:27:07;2022-04-16 23:04:40;7.0;106
ca308eb4-5627-4923-b622-69329ecd85ad;01ef15c9-2c82-455d-b5a7-94195b5f3f34;32;7.0;7.0;0.0;2.45;2.45;0.4418840331110085;9.1;9.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-29 15:00:45;7.0;94
ca308eb4-5627-4923-b622-69329ecd85ad;01ef15c9-2c82-455d-b5a7-94195b5f3f34;44;7.0;7.0;0.0;3.0500000000000003;2.5;1.4925000000000002;7.8999999999999995;9.0;5.970000000000001;3;3;2022-08-01 22:27:07;2022-05-14 14:13:25;7.0;79
ca308eb4-5627-4923-b622-69329ecd85ad;237e4220-7417-4786-8200-7746682b4c84;29;7.0;7.0;0.0;2.9000000000000004;2.9000000000000004;0.4418840331110085;8.2;8.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-04 21:40:05;7.0;58
ca308eb4-5627-4923-b622-69329ecd85ad;237e4220-7417-4786-8200-7746682b4c84;32;7.0;7.0;0.0;2.875;2.875;1.53125;8.25;8.25;6.125;2;2;2022-08-01 22:27:07;2022-06-09 10:12:57;7.0;53
ca308eb4-5627-4923-b622-69329ecd85ad;237e4220-7417-4786-8200-7746682b4c84;38;7.0;7.0;0.0;2.0;2.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-06-19 11:32:44;7.0;43
ca308eb4-5627-4923-b622-69329ecd85ad;237e4220-7417-4786-8200-7746682b4c84;52;7.0;7.0;0.0;3.1666666666666665;2.5;1.8958333333333335;7.666666666666667;9.0;7.583333333333334;3;3;2022-08-01 22:27:07;2022-07-10 15:48:02;7.0;22
ca308eb4-5627-4923-b622-69329ecd85ad;7ecb5998-7ebd-426b-9b12-9711d890443b;29;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-04 21:47:20;8.0;58
ca308eb4-5627-4923-b622-69329ecd85ad;7ecb5998-7ebd-426b-9b12-9711d890443b;38;8.0;8.0;0.0;3.0;3.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-06-19 11:26:33;8.0;43
ca308eb4-5627-4923-b622-69329ecd85ad;7ecb5998-7ebd-426b-9b12-9711d890443b;57;8.0;8.0;0.0;4.016666666666667;3.9000000000000004;0.1715151515151515;7.966666666666666;8.2;0.6860606060606059;12;12;2022-08-01 22:27:07;2022-07-18 21:20:02;8.0;14
ca308eb4-5627-4923-b622-69329ecd85ad;a392a933-47d6-430b-9ab0-0702ff9ea7bd;15;7.0;7.0;0.0;2.775;2.775;0.061250000000000186;8.45;8.45;0.24500000000000013;2;2;2022-08-01 22:27:07;2022-03-22 14:23:58;7.0;132
ca308eb4-5627-4923-b622-69329ecd85ad;a392a933-47d6-430b-9ab0-0702ff9ea7bd;16;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-23 22:30:57;7.0;130
ca308eb4-5627-4923-b622-69329ecd85ad;a392a933-47d6-430b-9ab0-0702ff9ea7bd;29;7.0;7.0;0.0;2.725;2.725;0.0012499999999999911;8.55;8.55;0.005000000000000053;2;2;2022-08-01 22:27:07;2022-04-13 12:47:18;7.0;110
ca308eb4-5627-4923-b622-69329ecd85ad;a392a933-47d6-430b-9ab0-0702ff9ea7bd;31;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-16 23:32:09;7.0;106
ca308eb4-5627-4923-b622-69329ecd85ad;a392a933-47d6-430b-9ab0-0702ff9ea7bd;38;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-29 15:02:44;7.0;94
ca308eb4-5627-4923-b622-69329ecd85ad;a392a933-47d6-430b-9ab0-0702ff9ea7bd;45;7.0;7.0;0.0;4.0;4.0;0.4418840331110085;5.6;5.6;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-10 13:31:29;7.0;83
ca308eb4-5627-4923-b622-69329ecd85ad;a392a933-47d6-430b-9ab0-0702ff9ea7bd;48;7.0;7.0;0.0;2.5;2.5;0.5;9.0;9.0;2.0;2;2;2022-08-01 22:27:07;2022-05-14 13:02:06;7.0;79
ca308eb4-5627-4923-b622-69329ecd85ad;c78af3b4-4574-4a82-8c41-45195ce43384;29;5.0;5.0;0.0;0.0;0.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-04 21:53:18;5.0;58
ca308eb4-5627-4923-b622-69329ecd85ad;c78af3b4-4574-4a82-8c41-45195ce43384;38;5.0;5.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-06-19 11:18:21;5.0;43
ca308eb4-5627-4923-b622-69329ecd85ad;c78af3b4-4574-4a82-8c41-45195ce43384;52;5.0;5.0;0.0;0.0;0.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-10 16:31:18;5.0;22
ca308eb4-5627-4923-b622-69329ecd85ad;c78af3b4-4574-4a82-8c41-45195ce43384;57;5.0;5.0;0.0;0.7000000000000001;0.6000000000000001;0.17733333333333334;8.6;8.8;0.7093333333333333;16;16;2022-08-01 22:27:07;2022-07-18 14:03:07;5.0;14
ca3e0d24-4417-431d-afae-3ad3f33f3526;2a2a2207-20fc-46a8-aaf2-2d5af284ad38;18;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-10 14:27:10;10.0;113
ca3e0d24-4417-431d-afae-3ad3f33f3526;2a2a2207-20fc-46a8-aaf2-2d5af284ad38;29;10.0;10.0;0.0;5.75;5.75;0.4418840331110085;8.5;8.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-07 21:01:31;10.0;86
ca3e0d24-4417-431d-afae-3ad3f33f3526;2a2a2207-20fc-46a8-aaf2-2d5af284ad38;40;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-05 15:45:54;10.0;57
ca3e0d24-4417-431d-afae-3ad3f33f3526;2a2a2207-20fc-46a8-aaf2-2d5af284ad38;52;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-03 15:10:56;10.0;29
ca3e0d24-4417-431d-afae-3ad3f33f3526;ed140cf4-1e53-47d1-bfbb-0f4ffec3669f;19;8.0;8.0;0.0;4.4;4.4;0.4418840331110085;7.2;7.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-28 22:48:51;8.0;125
ca3e0d24-4417-431d-afae-3ad3f33f3526;ed140cf4-1e53-47d1-bfbb-0f4ffec3669f;23;8.0;8.0;0.0;3.325;3.325;0.21125000000000024;9.35;9.35;0.845000000000001;2;2;2022-08-01 22:27:07;2022-04-03 23:44:17;8.0;119
ca3e0d24-4417-431d-afae-3ad3f33f3526;ed140cf4-1e53-47d1-bfbb-0f4ffec3669f;27;8.0;8.0;0.0;8.0;8.0;0.4418840331110085;7.3;7.3;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-10 22:30:05;8.0;112
ca3e0d24-4417-431d-afae-3ad3f33f3526;ed140cf4-1e53-47d1-bfbb-0f4ffec3669f;37;8.0;8.0;0.0;3.4000000000000004;3.4000000000000004;0.4418840331110085;9.2;9.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-28 00:24:01;8.0;95
ca3e0d24-4417-431d-afae-3ad3f33f3526;ed140cf4-1e53-47d1-bfbb-0f4ffec3669f;44;8.0;8.0;0.0;4.0;4.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-08 23:14:49;8.0;84
ca3e0d24-4417-431d-afae-3ad3f33f3526;f4fa5a74-3c94-4030-8ccd-3dfca0799c3a;13;10.0;10.0;0.0;6.65;6.65;0.4418840331110085;6.7;6.7;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-28 22:47:23;10.0;125
ca3e0d24-4417-431d-afae-3ad3f33f3526;f4fa5a74-3c94-4030-8ccd-3dfca0799c3a;18;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-10 14:30:06;10.0;113
ca3e0d24-4417-431d-afae-3ad3f33f3526;f4fa5a74-3c94-4030-8ccd-3dfca0799c3a;29;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-07 23:32:36;10.0;85
ca3e0d24-4417-431d-afae-3ad3f33f3526;f4fa5a74-3c94-4030-8ccd-3dfca0799c3a;40;10.0;10.0;0.0;5.25;5.25;0.4418840331110085;9.5;9.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-05 16:39:59;10.0;57
ca3e0d24-4417-431d-afae-3ad3f33f3526;f4fa5a74-3c94-4030-8ccd-3dfca0799c3a;49;10.0;10.0;0.0;7.5;7.5;0.4418840331110085;5.0;5.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-27 14:40:00;10.0;35
ca3e0d24-4417-431d-afae-3ad3f33f3526;f4fa5a74-3c94-4030-8ccd-3dfca0799c3a;52;10.0;10.0;0.0;5.25;5.25;0.4418840331110085;9.5;9.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-03 19:35:27;10.0;29
ca3e0d24-4417-431d-afae-3ad3f33f3526;f9a07b86-f66c-461d-b919-cc7a48f41402;17;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-02 01:41:31;7.0;60
ca3e0d24-4417-431d-afae-3ad3f33f3526;f9a07b86-f66c-461d-b919-cc7a48f41402;28;7.0;7.0;0.0;7.0;7.0;0.0;7.233333333333333;7.2;0.5633333333333334;3;3;2022-08-01 22:27:07;2022-06-14 23:55:06;7.0;47
ca3e0d24-4417-431d-afae-3ad3f33f3526;f9a07b86-f66c-461d-b919-cc7a48f41402;44;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-04 00:58:09;7.0;28
ca3e0d24-4417-431d-afae-3ad3f33f3526;f9a07b86-f66c-461d-b919-cc7a48f41402;49;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-10 23:42:46;7.0;21
ca3e0d24-4417-431d-afae-3ad3f33f3526;f9a07b86-f66c-461d-b919-cc7a48f41402;52;7.0;7.0;0.0;4.4;4.4;0.4418840331110085;5.2;5.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-14 02:50:04;7.0;18
ca3e0d24-4417-431d-afae-3ad3f33f3526;f9a07b86-f66c-461d-b919-cc7a48f41402;56;7.0;7.0;0.0;4.45;4.45;0.0;5.1;5.1;0.0;4;4;2022-08-01 22:27:07;2022-07-19 02:59:59;7.0;13
ca46199c-57b3-48b5-b5a9-a1727ea67fed;1c0b16df-7c70-4865-8365-53e22d133dd2;28;6.0;6.0;0.0;1.0;1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-03 23:30:52;6.0;58
ca46199c-57b3-48b5-b5a9-a1727ea67fed;1c0b16df-7c70-4865-8365-53e22d133dd2;34;6.0;6.0;0.0;1.75;1.75;0.4418840331110085;8.5;8.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-14 00:02:06;6.0;48
ca46199c-57b3-48b5-b5a9-a1727ea67fed;1c0b16df-7c70-4865-8365-53e22d133dd2;38;6.0;6.0;0.0;1.0;1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-19 22:44:58;6.0;42
ca46199c-57b3-48b5-b5a9-a1727ea67fed;1c0b16df-7c70-4865-8365-53e22d133dd2;43;6.0;6.0;0.0;2.2;2.2;0.40500000000000014;7.6;7.6;1.6200000000000006;2;2;2022-08-01 22:27:07;2022-06-27 23:46:13;6.0;34
ca46199c-57b3-48b5-b5a9-a1727ea67fed;1c0b16df-7c70-4865-8365-53e22d133dd2;47;6.0;6.0;0.0;7.0;7.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-02 22:37:45;6.0;29
ca46199c-57b3-48b5-b5a9-a1727ea67fed;1c0b16df-7c70-4865-8365-53e22d133dd2;54;6.0;6.0;0.0;1.75;1.75;0.4418840331110085;8.5;8.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-13 16:20:46;6.0;19
ca46199c-57b3-48b5-b5a9-a1727ea67fed;2dd2ca01-a672-4eca-aca7-6fbc8cd01953;26;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-08 19:09:47;7.0;115
ca46199c-57b3-48b5-b5a9-a1727ea67fed;2dd2ca01-a672-4eca-aca7-6fbc8cd01953;31;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-18 02:01:22;7.0;105
ca46199c-57b3-48b5-b5a9-a1727ea67fed;2dd2ca01-a672-4eca-aca7-6fbc8cd01953;39;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-30 23:09:36;7.0;92
ca46199c-57b3-48b5-b5a9-a1727ea67fed;2dd2ca01-a672-4eca-aca7-6fbc8cd01953;43;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-06 17:51:39;7.0;87
ca46199c-57b3-48b5-b5a9-a1727ea67fed;2dd2ca01-a672-4eca-aca7-6fbc8cd01953;45;7.0;7.0;0.0;2.3666666666666667;2.0;0.33166666666666667;9.266666666666667;10.0;1.3266666666666658;6;6;2022-08-01 22:27:07;2022-05-10 00:14:57;7.0;83
ca46199c-57b3-48b5-b5a9-a1727ea67fed;466f49c3-d2d0-4d14-aca3-9acf7ae71f5f;17;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-09 23:45:06;7.0;113
ca46199c-57b3-48b5-b5a9-a1727ea67fed;466f49c3-d2d0-4d14-aca3-9acf7ae71f5f;23;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-25 00:20:28;7.0;98
ca46199c-57b3-48b5-b5a9-a1727ea67fed;466f49c3-d2d0-4d14-aca3-9acf7ae71f5f;32;7.0;7.0;0.0;4.0;4.0;0.4418840331110085;6.0;6.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-17 02:19:19;7.0;76
ca46199c-57b3-48b5-b5a9-a1727ea67fed;466f49c3-d2d0-4d14-aca3-9acf7ae71f5f;38;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-29 21:47:00;7.0;64
ca46199c-57b3-48b5-b5a9-a1727ea67fed;466f49c3-d2d0-4d14-aca3-9acf7ae71f5f;49;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-26 22:24:39;7.0;36
ca46199c-57b3-48b5-b5a9-a1727ea67fed;466f49c3-d2d0-4d14-aca3-9acf7ae71f5f;52;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-05 02:38:17;7.0;27
ca46199c-57b3-48b5-b5a9-a1727ea67fed;95d2f1cb-05bf-4915-934a-090799f791bd;10;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-30 18:11:47;7.0;124
ca46199c-57b3-48b5-b5a9-a1727ea67fed;95d2f1cb-05bf-4915-934a-090799f791bd;19;7.0;7.0;0.0;2.5;2.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-10 19:15:23;7.0;113
ca46199c-57b3-48b5-b5a9-a1727ea67fed;95d2f1cb-05bf-4915-934a-090799f791bd;24;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-18 02:10:41;7.0;105
ca46199c-57b3-48b5-b5a9-a1727ea67fed;95d2f1cb-05bf-4915-934a-090799f791bd;30;7.0;7.0;0.0;3.25;3.25;0.08333333333333333;7.5;7.5;0.3333333333333333;4;4;2022-08-01 22:27:07;2022-04-26 02:50:24;7.0;97
ca46199c-57b3-48b5-b5a9-a1727ea67fed;95d2f1cb-05bf-4915-934a-090799f791bd;34;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-30 23:03:22;7.0;92
ca46199c-57b3-48b5-b5a9-a1727ea67fed;95d2f1cb-05bf-4915-934a-090799f791bd;36;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-03 14:12:46;7.0;90
ca46199c-57b3-48b5-b5a9-a1727ea67fed;95d2f1cb-05bf-4915-934a-090799f791bd;41;7.0;7.0;0.0;3.0;3.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-10 00:49:33;7.0;83
ca46199c-57b3-48b5-b5a9-a1727ea67fed;cefd6106-8441-4315-bbc5-e12ddd812a40;18;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-10 16:02:09;7.0;113
ca46199c-57b3-48b5-b5a9-a1727ea67fed;cefd6106-8441-4315-bbc5-e12ddd812a40;21;7.0;7.0;0.0;3.9;3.9;0.4418840331110085;6.2;6.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-19 02:44:59;7.0;104
ca46199c-57b3-48b5-b5a9-a1727ea67fed;cefd6106-8441-4315-bbc5-e12ddd812a40;23;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-25 00:12:42;7.0;98
ca46199c-57b3-48b5-b5a9-a1727ea67fed;cefd6106-8441-4315-bbc5-e12ddd812a40;38;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-29 21:50:18;7.0;64
ca46199c-57b3-48b5-b5a9-a1727ea67fed;cefd6106-8441-4315-bbc5-e12ddd812a40;41;7.0;7.0;0.0;3.75;3.75;0.4418840331110085;6.5;6.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-07 02:44:50;7.0;55
ca46199c-57b3-48b5-b5a9-a1727ea67fed;cefd6106-8441-4315-bbc5-e12ddd812a40;49;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-26 22:27:14;7.0;35
ca46199c-57b3-48b5-b5a9-a1727ea67fed;cefd6106-8441-4315-bbc5-e12ddd812a40;52;7.0;7.0;0.0;3.35;3.35;0.4418840331110085;7.3;7.3;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-05 01:06:11;7.0;27
ca46199c-57b3-48b5-b5a9-a1727ea67fed;d17e238c-c4c6-40d7-8085-801268d6d723;28;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-03 23:53:10;8.0;58
ca46199c-57b3-48b5-b5a9-a1727ea67fed;d17e238c-c4c6-40d7-8085-801268d6d723;38;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-20 01:56:30;8.0;42
ca46199c-57b3-48b5-b5a9-a1727ea67fed;d17e238c-c4c6-40d7-8085-801268d6d723;47;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-02 22:42:54;8.0;29
ca46199c-57b3-48b5-b5a9-a1727ea67fed;d17e238c-c4c6-40d7-8085-801268d6d723;50;8.0;8.0;0.0;3.25;3.25;0.4418840331110085;9.5;9.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-08 16:02:22;8.0;24
ca46199c-57b3-48b5-b5a9-a1727ea67fed;d17e238c-c4c6-40d7-8085-801268d6d723;53;8.0;8.0;0.0;3.6374999999999997;3.675;0.17229166666666673;8.725;8.65;0.6891666666666668;4;4;2022-08-01 22:27:07;2022-07-13 15:17:20;8.0;19
ca46199c-57b3-48b5-b5a9-a1727ea67fed;d17e238c-c4c6-40d7-8085-801268d6d723;54;8.0;8.0;0.0;3.45;3.45;0.4050000000000003;9.1;9.1;1.6200000000000012;2;2;2022-08-01 22:27:07;2022-07-13 16:14:12;8.0;19
ca46199c-57b3-48b5-b5a9-a1727ea67fed;e1b3a8df-6ed2-45b9-b623-58037efe9b98;15;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-09 16:57:25;10.0;114
ca46199c-57b3-48b5-b5a9-a1727ea67fed;e1b3a8df-6ed2-45b9-b623-58037efe9b98;23;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-04-19 22:59:00;10.0;103
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;02dba1b0-0745-4067-acb4-7dd81ecd7e25;14;4.0;4.0;0.0;-0.40000000000000036;-0.40000000000000036;0.4418840331110085;8.8;8.8;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-29 23:31:28;4.0;124
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;02dba1b0-0745-4067-acb4-7dd81ecd7e25;26;4.0;4.0;0.0;-1.0;-1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-25 19:29:57;4.0;98
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;02dba1b0-0745-4067-acb4-7dd81ecd7e25;35;4.0;4.0;0.0;-1.0;-1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-17 13:44:53;4.0;76
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;02dba1b0-0745-4067-acb4-7dd81ecd7e25;46;4.0;4.0;0.0;-0.15000000000000036;-0.15000000000000036;0.4418840331110085;8.3;8.3;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-11 00:39:55;4.0;51
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;02dba1b0-0745-4067-acb4-7dd81ecd7e25;53;4.0;4.0;0.0;3.0;3.0;0.0;7.5;7.5;0.5;2;2;2022-08-01 22:27:07;2022-06-26 21:05:15;4.0;36
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;02dba1b0-0745-4067-acb4-7dd81ecd7e25;55;4.0;4.0;0.0;0.375;0.375;0.03125;7.25;7.25;0.125;2;2;2022-08-01 22:27:07;2022-07-01 19:45:51;4.0;31
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;19472faf-c679-4208-8356-f2c1e950ed06;14;8.0;8.0;0.0;3.9000000000000004;3.9000000000000004;0.4418840331110085;8.2;8.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-29 01:29:02;8.0;125
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;19472faf-c679-4208-8356-f2c1e950ed06;25;8.0;8.0;0.0;3.45;3.45;0.4418840331110085;9.1;9.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-22 23:12:37;8.0;100
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;19472faf-c679-4208-8356-f2c1e950ed06;37;8.0;8.0;0.0;4.0;4.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-20 22:51:08;8.0;72
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;19472faf-c679-4208-8356-f2c1e950ed06;46;8.0;8.0;0.0;4.45;4.45;0.4418840331110085;7.1;7.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-11 00:07:00;8.0;51
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;19472faf-c679-4208-8356-f2c1e950ed06;48;8.0;8.0;0.0;4.1499999999999995;4.25;0.0300000000000001;7.7;7.5;0.11999999999999991;3;3;2022-08-01 22:27:07;2022-06-15 13:09:22;8.0;47
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;19472faf-c679-4208-8356-f2c1e950ed06;50;8.0;8.0;0.0;4.5;4.5;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-18 17:44:08;8.0;44
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;19472faf-c679-4208-8356-f2c1e950ed06;51;8.0;8.0;0.0;7.0;7.0;0.0;7.766666666666667;8.0;0.4633333333333338;3;3;2022-08-01 22:27:07;2022-06-22 13:56:48;8.0;40
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;19472faf-c679-4208-8356-f2c1e950ed06;55;8.0;8.0;0.0;8.0;8.0;0.4418840331110085;6.8;6.8;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-30 23:48:34;8.0;31
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa;11;8.0;8.0;0.0;3.8166666666666664;3.75;0.09333333333333346;8.366666666666667;8.5;0.37333333333333346;3;3;2022-08-01 22:27:07;2022-03-22 23:40:57;8.0;131
caaadb7e-fe51-43d6-a2f7-0a221a344bd3;557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa;13;8.0;8.0;0.0;3.5;3.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-27 15:31:41;8.0;127
